Point,North,East,Elev,Description,Hz Prec,Vt Prec,Solution,PDOP,Sats,Start Date,Start Time,End Date,End Time,Duration
1215,2267100.441,1574204.723,137.258,Topo Continu,0.017,0.027,NetworkFix,1.3,14,13/04/2017,11:07:06.0,13/04/2017,11:07:06.0,0.0
1216,2267100.459,1574204.564,137.264,Topo Continu,0.009,0.014,NetworkFix,1.3,14,13/04/2017,11:07:07.0,13/04/2017,11:07:07.0,0.0
1217,2267100.486,1574204.511,137.261,Topo Continu,0.014,0.023,NetworkFix,1.3,14,13/04/2017,11:07:08.0,13/04/2017,11:07:08.0,0.0
1218,2267100.439,1574204.536,137.270,Topo Continu,0.018,0.029,NetworkFix,1.3,14,13/04/2017,11:07:09.0,13/04/2017,11:07:09.0,0.0
1219,2267100.295,1574204.565,137.254,Topo Continu,0.016,0.024,NetworkFix,1.3,14,13/04/2017,11:07:10.0,13/04/2017,11:07:10.0,0.0
1220,2267099.941,1574204.503,137.250,Topo Continu,0.014,0.022,NetworkFix,1.3,14,13/04/2017,11:07:11.0,13/04/2017,11:07:11.0,0.0
1221,2267099.476,1574204.348,137.262,Topo Continu,0.021,0.033,NetworkFix,1.3,14,13/04/2017,11:07:12.0,13/04/2017,11:07:12.0,0.0
1222,2267099.101,1574204.216,137.245,Topo Continu,0.014,0.021,NetworkFix,1.3,14,13/04/2017,11:07:13.0,13/04/2017,11:07:13.0,0.0
1223,2267098.805,1574204.099,137.260,Topo Continu,0.016,0.025,NetworkFix,1.3,14,13/04/2017,11:07:14.0,13/04/2017,11:07:14.0,0.0
1224,2267098.551,1574204.004,137.244,Topo Continu,0.018,0.029,NetworkFix,1.3,14,13/04/2017,11:07:15.0,13/04/2017,11:07:15.0,0.0
1225,2267098.337,1574203.917,137.253,Topo Continu,0.011,0.018,NetworkFix,1.3,14,13/04/2017,11:07:16.0,13/04/2017,11:07:16.0,0.0
1226,2267098.140,1574203.835,137.252,Topo Continu,0.009,0.015,NetworkFix,1.3,14,13/04/2017,11:07:17.0,13/04/2017,11:07:17.0,0.0
1227,2267097.968,1574203.762,137.256,Topo Continu,0.011,0.016,NetworkFix,1.4,14,13/04/2017,11:07:18.0,13/04/2017,11:07:18.0,0.0
1228,2267097.777,1574203.678,137.238,Topo Continu,0.009,0.015,NetworkFix,1.4,10,13/04/2017,11:07:19.0,13/04/2017,11:07:19.0,0.0
1229,2267097.697,1574203.645,137.248,Topo Continu,0.007,0.012,NetworkFix,1.4,14,13/04/2017,11:07:20.0,13/04/2017,11:07:20.0,0.0
1230,2267097.574,1574203.592,137.252,Topo Continu,0.009,0.013,NetworkFix,1.4,14,13/04/2017,11:07:21.0,13/04/2017,11:07:21.0,0.0
1231,2267097.387,1574203.509,137.255,Topo Continu,0.006,0.010,NetworkFix,1.4,14,13/04/2017,11:07:22.0,13/04/2017,11:07:22.0,0.0
1232,2267097.043,1574203.384,137.261,Topo Continu,0.009,0.015,NetworkFix,1.4,14,13/04/2017,11:07:23.0,13/04/2017,11:07:23.0,0.0
1233,2267096.201,1574203.214,137.242,Topo Continu,0.016,0.025,NetworkFix,1.4,14,13/04/2017,11:07:25.0,13/04/2017,11:07:25.0,0.0
1234,2267095.871,1574203.195,137.250,Topo Continu,0.013,0.019,NetworkFix,1.4,14,13/04/2017,11:07:26.0,13/04/2017,11:07:26.0,0.0
1235,2267095.596,1574203.182,137.260,Topo Continu,0.014,0.023,NetworkFix,1.4,14,13/04/2017,11:07:27.0,13/04/2017,11:07:27.0,0.0
1236,2267095.352,1574203.179,137.254,Topo Continu,0.010,0.016,NetworkFix,1.4,14,13/04/2017,11:07:28.0,13/04/2017,11:07:28.0,0.0
1237,2267095.137,1574203.176,137.249,Topo Continu,0.009,0.014,NetworkFix,1.4,14,13/04/2017,11:07:29.0,13/04/2017,11:07:29.0,0.0
1238,2267094.945,1574203.179,137.244,Topo Continu,0.009,0.014,NetworkFix,1.4,14,13/04/2017,11:07:30.0,13/04/2017,11:07:30.0,0.0
1239,2267094.773,1574203.186,137.253,Topo Continu,0.008,0.012,NetworkFix,1.4,14,13/04/2017,11:07:31.0,13/04/2017,11:07:31.0,0.0
1240,2267094.609,1574203.196,137.260,Topo Continu,0.007,0.010,NetworkFix,1.4,14,13/04/2017,11:07:32.0,13/04/2017,11:07:32.0,0.0
1241,2267094.454,1574203.206,137.242,Topo Continu,0.006,0.010,NetworkFix,1.4,14,13/04/2017,11:07:33.0,13/04/2017,11:07:33.0,0.0
1242,2267094.319,1574203.214,137.244,Topo Continu,0.012,0.018,NetworkFix,1.4,13,13/04/2017,11:07:34.0,13/04/2017,11:07:34.0,0.0
1243,2267094.197,1574203.230,137.241,Topo Continu,0.008,0.013,NetworkFix,1.4,13,13/04/2017,11:07:35.0,13/04/2017,11:07:35.0,0.0
1244,2267094.085,1574203.243,137.236,Topo Continu,0.018,0.027,NetworkFix,1.4,13,13/04/2017,11:07:36.0,13/04/2017,11:07:36.0,0.0
1245,2267093.975,1574203.260,137.252,Topo Continu,0.017,0.025,NetworkFix,1.4,13,13/04/2017,11:07:37.0,13/04/2017,11:07:37.0,0.0
1246,2267093.866,1574203.278,137.247,Topo Continu,0.012,0.019,NetworkFix,1.4,13,13/04/2017,11:07:38.0,13/04/2017,11:07:38.0,0.0
1247,2267093.775,1574203.292,137.242,Topo Continu,0.016,0.024,NetworkFix,1.4,13,13/04/2017,11:07:39.0,13/04/2017,11:07:39.0,0.0
1248,2267093.692,1574203.308,137.234,Topo Continu,0.012,0.019,NetworkFix,1.4,13,13/04/2017,11:07:40.0,13/04/2017,11:07:40.0,0.0
1249,2267093.610,1574203.327,137.246,Topo Continu,0.012,0.018,NetworkFix,1.4,13,13/04/2017,11:07:41.0,13/04/2017,11:07:41.0,0.0
1250,2267093.534,1574203.343,137.245,Topo Continu,0.012,0.019,NetworkFix,1.4,13,13/04/2017,11:07:42.0,13/04/2017,11:07:42.0,0.0
1251,2267093.462,1574203.359,137.243,Topo Continu,0.015,0.023,NetworkFix,1.4,13,13/04/2017,11:07:43.0,13/04/2017,11:07:43.0,0.0
1252,2267093.291,1574203.383,137.238,Topo Continu,0.017,0.026,NetworkFix,1.4,13,13/04/2017,11:07:44.0,13/04/2017,11:07:44.0,0.0
1253,2267092.965,1574203.441,137.244,Topo Continu,0.013,0.021,NetworkFix,1.4,14,13/04/2017,11:07:45.0,13/04/2017,11:07:45.0,0.0
1254,2267092.677,1574203.514,137.257,Topo Continu,0.013,0.020,NetworkFix,1.4,14,13/04/2017,11:07:46.0,13/04/2017,11:07:46.0,0.0
1255,2267092.436,1574203.595,137.250,Topo Continu,0.008,0.013,NetworkFix,1.4,15,13/04/2017,11:07:47.0,13/04/2017,11:07:47.0,0.0
1256,2267092.233,1574203.678,137.252,Topo Continu,0.009,0.013,NetworkFix,1.4,15,13/04/2017,11:07:48.0,13/04/2017,11:07:48.0,0.0
1257,2267092.055,1574203.760,137.254,Topo Continu,0.006,0.010,NetworkFix,1.4,15,13/04/2017,11:07:49.0,13/04/2017,11:07:49.0,0.0
1258,2267091.903,1574203.839,137.249,Topo Continu,0.006,0.010,NetworkFix,1.4,15,13/04/2017,11:07:50.0,13/04/2017,11:07:50.0,0.0
1259,2267091.761,1574203.911,137.237,Topo Continu,0.007,0.011,NetworkFix,1.4,15,13/04/2017,11:07:51.0,13/04/2017,11:07:51.0,0.0
1260,2267091.546,1574204.034,137.238,Topo Continu,0.006,0.010,NetworkFix,1.4,15,13/04/2017,11:07:52.0,13/04/2017,11:07:52.0,0.0
1261,2267091.325,1574204.197,137.255,Topo Continu,0.007,0.011,NetworkFix,1.3,15,13/04/2017,11:07:53.0,13/04/2017,11:07:53.0,0.0
1262,2267091.059,1574204.351,137.254,Topo Continu,0.008,0.012,NetworkFix,1.3,14,13/04/2017,11:07:54.0,13/04/2017,11:07:54.0,0.0
1263,2267090.853,1574204.387,137.249,Topo Continu,0.009,0.014,NetworkFix,1.3,14,13/04/2017,11:07:55.0,13/04/2017,11:07:55.0,0.0
